variant,venue_key,query_id,primary_probe,elapsed_s,timed_out,error,synth_outcome,gap_ran,specialists_dispatched,p1_urls,p1_unique_domains,p1_top_domain,p1_top_domain_share,p1_category_count,p1_categories,final_urls,final_unique_domains,final_top_domain,final_top_domain_share,final_category_count,final_categories,wall_brand_count,wall_brands,has_google_maps_pill,has_google_reviews_pill,has_tripadvisor_pill,tokens_total,tokens_prompt,tokens_candidates,tool_call_counts,faithfulness,completeness,specificity,investigative_stance,judge_error
V2_1,monsun,q3_price_comparison,True,209.2,False,,ok,False,"guest_intelligence,marketing_digital,menu_pricing,review_analyst",16,9,orlygastronomii.pl,0.188,3,consumer_platforms;industry;local_press,16,9,orlygastronomii.pl,0.188,3,consumer_platforms;industry;local_press,0,,True,True,False,177046,138862,8681,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""search_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1, ""get_google_reviews"": 1, ""find_tripadvisor_restaurant"": 1}",0,5,1,5,
V2_1,monsun,q4_sentiment_themes,False,196.98,False,,ok,False,"guest_intelligence,review_analyst",9,5,trojmiasto.pl,0.444,2,community;consumer_platforms,9,5,trojmiasto.pl,0.444,2,community;consumer_platforms,1,Wolt,True,True,False,159572,138645,7149,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""search_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1, ""get_google_reviews"": 6, ""find_tripadvisor_restaurant"": 1}",2,5,2,5,
V2_1,monsun,q5_thriving_formats,False,278.56,False,,ok,False,"location_traffic,market_landscape,revenue_sales,review_analyst",2,1,google.com,1.0,0,,2,1,google.com,1.0,0,,0,,True,True,False,155758,119081,8972,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""find_nearby_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1, ""get_google_reviews"": 1, ""find_tripadvisor_restaurant"": 1}",2,5,3,2,
V2_1,monsun,q6_market_saturation,False,237.79,False,,ok,True,"location_traffic,market_landscape,marketing_digital",26,16,trojmiasto.pl,0.346,3,commercial_listings;community;consumer_platforms,26,16,trojmiasto.pl,0.346,3,commercial_listings;community;consumer_platforms,1,Wolt,True,False,False,164235,142117,6844,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""find_nearby_restaurants"": 1, ""search_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1}",2,5,4,5,
V2_1,monsun,q7_market_performance,False,219.33,False,,ok,False,"location_traffic,market_landscape,marketing_digital,menu_pricing,revenue_sales",29,19,trojmiasto.pl,0.172,3,community;consumer_platforms;local_press,29,19,trojmiasto.pl,0.172,3,community;consumer_platforms;local_press,1,Wolt,True,False,False,161596,126198,9823,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""search_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1}",3,5,4,5,
V2_1,monsun,q8_wage_benchmarks,False,112.9,False,,ok,False,"dynamic_researcher_1,operations",21,9,olx.pl,0.286,1,commercial_listings,21,9,olx.pl,0.286,1,commercial_listings,0,,True,False,False,48795,31625,5098,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""set_specialist_briefs"": 1}",1,5,2,4,
V2_1,sliwka_w_kompot,q1_openings_closings,True,186.89,False,,ok,False,"location_traffic,market_landscape,marketing_digital,menu_pricing",34,12,esopot.pl,0.294,2,commercial_listings;community,34,12,esopot.pl,0.294,2,commercial_listings;community,0,,True,False,False,155424,119157,8454,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""find_nearby_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1}",1,5,2,5,
V2_1,sliwka_w_kompot,q2_closures_lessons,True,176.77,False,,ok,False,"location_traffic,market_landscape,marketing_digital,menu_pricing",52,27,esopot.pl,0.212,3,community;consumer_platforms;influencers_blogs,51,27,esopot.pl,0.216,3,community;consumer_platforms;influencers_blogs,2,TheFork;Glovo,True,False,False,145829,115108,8638,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""search_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1, ""fetch_web_content"": 1}",2,5,3,5,
V2_1,sliwka_w_kompot,q3_price_comparison,True,203.57,False,,ok,False,"guest_intelligence,marketing_digital,menu_pricing,review_analyst",14,11,wsopocie.eu,0.214,1,consumer_platforms,13,10,wsopocie.eu,0.231,1,consumer_platforms,1,TripAdvisor,True,True,True,224261,182104,9596,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""find_nearby_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1, ""get_google_reviews"": 6, ""find_tripadvisor_restaurant"": 1, ""get_tripadvisor_reviews"": 1, ""fetch_web_content"": 1}",1,5,0,5,
V2_1,sliwka_w_kompot,q4_sentiment_themes,False,230.18,False,,ok,False,"guest_intelligence,review_analyst",3,2,google.com,0.667,1,consumer_platforms,3,2,google.com,0.667,1,consumer_platforms,1,TripAdvisor,True,True,True,164863,142769,7141,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""find_nearby_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1, ""get_google_reviews"": 1, ""find_tripadvisor_restaurant"": 1, ""get_tripadvisor_reviews"": 1}",3,5,4,5,
V2_1,sliwka_w_kompot,q5_thriving_formats,False,196.84,False,,ok,False,"guest_intelligence,location_traffic,market_landscape,revenue_sales",48,26,trojmiasto.pl,0.229,5,community;consumer_platforms;industry;influencers_blogs;local_press,47,26,trojmiasto.pl,0.234,5,community;consumer_platforms;industry;influencers_blogs;local_press,0,,True,False,False,160366,133157,8635,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""find_nearby_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1, ""fetch_web_content"": 1}",2,5,1,5,
V2_1,sliwka_w_kompot,q6_market_saturation,False,252.75,False,,ok,False,"location_traffic,market_landscape,menu_pricing,review_analyst",30,20,esopot.pl,0.167,5,commercial_listings;community;consumer_platforms;industry;local_press,30,20,esopot.pl,0.167,5,commercial_listings;community;consumer_platforms;industry;local_press,2,TripAdvisor;NielsenIQ,True,True,True,191458,157779,9624,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""find_nearby_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1, ""get_google_reviews"": 1, ""find_tripadvisor_restaurant"": 5, ""get_tripadvisor_reviews"": 2}",5,5,5,5,
V2_1,sliwka_w_kompot,q7_market_performance,False,271.26,False,,ok,False,"location_traffic,market_landscape,marketing_digital,menu_pricing,revenue_sales,review_analyst",35,17,esopot.pl,0.286,3,commercial_listings;community;consumer_platforms,35,17,esopot.pl,0.286,3,commercial_listings;community;consumer_platforms,1,TripAdvisor,True,True,True,241323,188487,12159,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""find_nearby_restaurants"": 1, ""get_batch_restaurant_details"": 1, ""set_specialist_briefs"": 1, ""get_google_reviews"": 1, ""find_tripadvisor_restaurant"": 5, ""get_tripadvisor_reviews"": 3}",4,5,5,5,
V2_1,sliwka_w_kompot,q8_wage_benchmarks,False,135.25,False,,ok,False,"dynamic_researcher_1,operations",35,16,olx.pl,0.257,3,commercial_listings;community;local_press,35,16,olx.pl,0.257,3,commercial_listings;community;local_press,0,,True,False,False,51839,31731,5183,"{""transfer_to_agent"": 1, ""get_restaurant_details"": 1, ""set_specialist_briefs"": 1}",2,5,3,4,
